corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,kjfc.0,4712,56374,0,4726,12287,0
tg,kjfc.0,4712,56374,0,12302,14646,0
tg,kjfc.0,4712,56374,0,14660,16530,0
tg,kjfc.0,4712,56374,0,16544,17071,0
tg,kjfc.0,4712,56374,0,17086,23003,0
tg,kjfc.0,4712,56374,0,23017,23265,0
tg,kjfc.0,4712,56374,0,23280,29256,0
tg,kjfc.0,4712,56374,0,29271,29504,0
tg,kjfc.0,4712,56374,0,29516,30332,0
tg,kjfc.0,4712,56374,0,30346,33746,0
tg,kjfc.0,4712,56374,0,33760,34339,0
tg,kjfc.0,4712,56374,0,34354,44479,0
tg,kjfc.0,4712,56374,0,44493,45455,0
tg,kjfc.0,4712,56374,0,45469,56374,0
tg,kjfc.0,56389,101847,0,56403,59432,0
tg,kjfc.0,56389,101847,0,59446,63126,0
tg,kjfc.0,56389,101847,0,63140,65112,0
tg,kjfc.0,56389,101847,0,65127,66479,0
tg,kjfc.0,56389,101847,0,66493,66841,0
tg,kjfc.0,56389,101847,0,66855,70688,0
tg,kjfc.0,56389,101847,0,70702,71334,0
tg,kjfc.0,56389,101847,0,71348,72074,0
tg,kjfc.0,56389,101847,0,72088,73472,0
tg,kjfc.0,56389,101847,0,73486,74616,0
tg,kjfc.0,56389,101847,0,74631,77939,0
tg,kjfc.0,56389,101847,0,77953,81430,0
tg,kjfc.0,56389,101847,0,81445,82780,0
tg,kjfc.0,56389,101847,0,82794,85769,0
tg,kjfc.0,56389,101847,0,85783,92891,0
tg,kjfc.0,56389,101847,0,92905,93174,0
tg,kjfc.0,56389,101847,0,93188,94523,0
tg,kjfc.0,56389,101847,0,94537,98924,0
tg,kjfc.0,56389,101847,0,98939,101847,0
tg,kjfc.0,101863,141176,0,101877,102807,0
tg,kjfc.0,101863,141176,0,102821,106421,0
tg,kjfc.0,101863,141176,0,106435,107141,0
tg,kjfc.0,101863,141176,0,107155,111738,0
tg,kjfc.0,101863,141176,0,111752,115047,0
tg,kjfc.0,101863,141176,0,115061,118462,0
tg,kjfc.0,101863,141176,0,118477,121811,0
tg,kjfc.0,101863,141176,0,121825,123742,0
tg,kjfc.0,101863,141176,0,123756,127464,0
tg,kjfc.0,101863,141176,0,127478,130264,0
tg,kjfc.0,101863,141176,0,130278,130719,0
tg,kjfc.0,101863,141176,0,130734,133100,0
tg,kjfc.0,101863,141176,0,133114,141176,0
tg,kjfc.0,141192,183553,0,141206,157937,0
tg,kjfc.0,141192,183553,0,157951,162078,0
tg,kjfc.0,141192,183553,0,162092,166703,0
tg,kjfc.0,141192,183553,0,166717,168293,0
tg,kjfc.0,141192,183553,0,168308,169623,0
tg,kjfc.0,141192,183553,0,169637,173336,0
tg,kjfc.0,141192,183553,0,173350,174043,0
tg,kjfc.0,141192,183553,0,174057,175741,0
tg,kjfc.0,141192,183553,0,175755,177015,0
tg,kjfc.0,141192,183553,0,177029,183553,0
tg,kjfc.0,183569,210455,0,183583,184565,0
tg,kjfc.0,183569,210455,0,184580,186740,0
tg,kjfc.0,183569,210455,0,186754,188674,0
tg,kjfc.0,183569,210455,0,188688,198269,0
tg,kjfc.0,183569,210455,0,198283,199127,0
tg,kjfc.0,183569,210455,0,199142,201349,0
tg,kjfc.0,183569,210455,0,201363,201546,0
tg,kjfc.0,183569,210455,0,201561,203584,0
tg,kjfc.0,183569,210455,0,203598,210455,0
