corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,qx5q.0,641,23833,0,655,3023,0
tg,qx5q.0,641,23833,0,3037,9948,0
tg,qx5q.0,641,23833,0,9962,10632,0
tg,qx5q.0,641,23833,0,10646,12337,0
tg,qx5q.0,641,23833,0,12351,23338,0
tg,qx5q.0,641,23833,0,23353,23833,0
tg,qx5q.0,23849,46251,0,23863,28591,0
tg,qx5q.0,23849,46251,0,28606,30668,0
tg,qx5q.0,23849,46251,0,30683,36762,0
tg,qx5q.0,23849,46251,0,36776,37432,0
tg,qx5q.0,23849,46251,0,37447,38881,0
tg,qx5q.0,23849,46251,0,38895,46251,0
tg,qx5q.0,46267,67824,0,46281,49320,0
tg,qx5q.0,46267,67824,0,49334,49985,0
tg,qx5q.0,46267,67824,0,50000,53320,0
tg,qx5q.0,46267,67824,0,53335,54573,0
tg,qx5q.0,46267,67824,0,54588,57424,0
tg,qx5q.0,46267,67824,0,57438,67824,0
tg,qx5q.0,67840,73229,0,67854,69600,0
tg,qx5q.0,67840,73229,0,69614,73229,0
