corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,rkzp.0,198,48243,0,198,7931,0
tg,rkzp.0,198,48243,0,7945,14234,0
tg,rkzp.0,198,48243,0,14248,14675,0
tg,rkzp.0,198,48243,0,14689,22474,0
tg,rkzp.0,198,48243,0,22488,31127,0
tg,rkzp.0,198,48243,0,31141,33054,0
tg,rkzp.0,198,48243,0,33068,39663,0
tg,rkzp.0,198,48243,0,39677,40906,0
tg,rkzp.0,198,48243,0,40920,42271,0
tg,rkzp.0,198,48243,0,42285,48243,0
