corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
tg,mv7f.0,Eid und Pflicht,de,"Engel, Johann Jakob",11868468X,,,1776,1803,0,0
