corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,tx4z.0,968,51351,0,982,6940,0
tg,tx4z.0,968,51351,0,6955,18846,0
tg,tx4z.0,968,51351,0,18860,24027,0
tg,tx4z.0,968,51351,0,24041,31500,0
tg,tx4z.0,968,51351,0,31514,40829,0
tg,tx4z.0,968,51351,0,40845,45691,0
tg,tx4z.0,968,51351,0,45705,46728,0
tg,tx4z.0,968,51351,0,46743,47292,0
tg,tx4z.0,968,51351,0,47306,51351,0
tg,tx4z.0,51367,129180,0,51381,52919,0
tg,tx4z.0,51367,129180,0,52934,62677,0
tg,tx4z.0,51367,129180,0,62691,64116,0
tg,tx4z.0,51367,129180,0,64130,69751,0
tg,tx4z.0,51367,129180,0,69766,75666,0
tg,tx4z.0,51367,129180,0,75682,76528,0
tg,tx4z.0,51367,129180,0,76542,80382,0
tg,tx4z.0,51367,129180,0,80397,99720,0
tg,tx4z.0,51367,129180,0,99734,102963,0
tg,tx4z.0,51367,129180,0,102977,108878,0
tg,tx4z.0,51367,129180,0,108892,112335,0
tg,tx4z.0,51367,129180,0,112349,116004,0
tg,tx4z.0,51367,129180,0,116020,116332,0
tg,tx4z.0,51367,129180,0,116346,118659,0
tg,tx4z.0,51367,129180,0,118675,129180,0
tg,tx4z.0,129196,176259,0,129210,130355,0
tg,tx4z.0,129196,176259,0,130370,133762,0
tg,tx4z.0,129196,176259,0,133776,140550,0
tg,tx4z.0,129196,176259,0,140564,147411,0
tg,tx4z.0,129196,176259,0,147425,149588,0
tg,tx4z.0,129196,176259,0,149602,150761,0
tg,tx4z.0,129196,176259,0,150776,155545,0
tg,tx4z.0,129196,176259,0,155559,156158,0
tg,tx4z.0,129196,176259,0,156172,157589,0
tg,tx4z.0,129196,176259,0,157601,176259,0
tg,tx4z.0,176275,243465,0,176289,177831,0
tg,tx4z.0,176275,243465,0,177845,178211,0
tg,tx4z.0,176275,243465,0,178225,185334,0
tg,tx4z.0,176275,243465,0,185348,188089,0
tg,tx4z.0,176275,243465,0,188103,192366,0
tg,tx4z.0,176275,243465,0,192382,193406,0
tg,tx4z.0,176275,243465,0,193420,194201,0
tg,tx4z.0,176275,243465,0,194216,194602,0
tg,tx4z.0,176275,243465,0,194616,202296,0
tg,tx4z.0,176275,243465,0,202310,203042,0
tg,tx4z.0,176275,243465,0,203056,203401,0
tg,tx4z.0,176275,243465,0,203415,208863,0
tg,tx4z.0,176275,243465,0,208877,213246,0
tg,tx4z.0,176275,243465,0,213260,216745,0
tg,tx4z.0,176275,243465,0,216759,218946,0
tg,tx4z.0,176275,243465,0,218962,220691,0
tg,tx4z.0,176275,243465,0,220705,222235,0
tg,tx4z.0,176275,243465,0,222249,222537,0
tg,tx4z.0,176275,243465,0,222549,225891,0
tg,tx4z.0,176275,243465,0,225905,227020,0
tg,tx4z.0,176275,243465,0,227034,236883,0
tg,tx4z.0,176275,243465,0,236897,240083,0
tg,tx4z.0,176275,243465,0,240099,242022,0
tg,tx4z.0,176275,243465,0,242037,243465,0
tg,tx4z.0,243482,294433,0,243496,247881,0
tg,tx4z.0,243482,294433,0,247895,249688,0
tg,tx4z.0,243482,294433,0,249702,257948,0
tg,tx4z.0,243482,294433,0,257962,265434,0
tg,tx4z.0,243482,294433,0,265448,267319,0
tg,tx4z.0,243482,294433,0,267333,269448,0
tg,tx4z.0,243482,294433,0,269462,271736,0
tg,tx4z.0,243482,294433,0,271750,274626,0
tg,tx4z.0,243482,294433,0,274640,282312,0
tg,tx4z.0,243482,294433,0,282326,289414,0
tg,tx4z.0,243482,294433,0,289428,294433,0
