corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,strh.0,763,43335,0,763,1330,0
tg,strh.0,763,43335,0,1344,2785,0
tg,strh.0,763,43335,0,2799,3209,0
tg,strh.0,763,43335,0,3223,4011,0
tg,strh.0,763,43335,0,4025,4255,0
tg,strh.0,763,43335,0,4269,4820,0
tg,strh.0,763,43335,0,4836,5197,0
tg,strh.0,763,43335,0,5211,5883,0
tg,strh.0,763,43335,0,5897,8921,0
tg,strh.0,763,43335,0,8935,9907,0
tg,strh.0,763,43335,0,9921,11076,0
tg,strh.0,763,43335,0,11091,11880,0
tg,strh.0,763,43335,0,11895,12198,0
tg,strh.0,763,43335,0,12213,14512,0
tg,strh.0,763,43335,0,14524,21147,0
tg,strh.0,763,43335,0,21161,22363,0
tg,strh.0,763,43335,0,22377,24704,0
tg,strh.0,763,43335,0,24718,25788,0
tg,strh.0,763,43335,0,25802,26817,0
tg,strh.0,763,43335,0,26832,28479,0
tg,strh.0,763,43335,0,28495,29498,0
tg,strh.0,763,43335,0,29512,30872,0
tg,strh.0,763,43335,0,30886,31572,0
tg,strh.0,763,43335,0,31586,43334,0
