corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,sj74.0,311,45715,0,311,8727,0
tg,sj74.0,311,45715,0,8741,10265,0
tg,sj74.0,311,45715,0,10279,11767,0
tg,sj74.0,311,45715,0,11781,14084,0
tg,sj74.0,311,45715,0,14098,17421,0
tg,sj74.0,311,45715,0,17435,18781,0
tg,sj74.0,311,45715,0,18795,19388,0
tg,sj74.0,311,45715,0,19402,23349,0
tg,sj74.0,311,45715,0,23363,26674,0
tg,sj74.0,311,45715,0,26688,26960,0
tg,sj74.0,311,45715,0,26974,29313,0
tg,sj74.0,311,45715,0,29327,30311,0
tg,sj74.0,311,45715,0,30325,31078,0
tg,sj74.0,311,45715,0,31092,33731,0
tg,sj74.0,311,45715,0,33745,36902,0
tg,sj74.0,311,45715,0,36916,39008,0
tg,sj74.0,311,45715,0,39022,45715,0
