corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,krdh.0,25117,41481,0,25117,41481,0
tg,krdh.0,42613,128087,0,42613,128087,0
tg,krdh.0,128101,206946,0,128101,206946,0
tg,krdh.0,206960,323905,0,206960,323905,0
tg,krdh.0,323919,415650,0,323919,415650,0
tg,krdh.0,415664,496560,0,415664,496560,0
