corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,11f9k.0,233,56404,0,233,2075,0
tg,11f9k.0,233,56404,0,2090,6084,0
tg,11f9k.0,233,56404,0,6098,6784,0
tg,11f9k.0,233,56404,0,6800,9212,0
tg,11f9k.0,233,56404,0,9226,9766,0
tg,11f9k.0,233,56404,0,9781,20320,0
tg,11f9k.0,233,56404,0,20334,22204,0
tg,11f9k.0,233,56404,0,22219,23736,0
tg,11f9k.0,233,56404,0,23750,36815,0
tg,11f9k.0,233,56404,0,36830,41349,0
tg,11f9k.0,233,56404,0,41363,43912,0
tg,11f9k.0,233,56404,0,43926,48569,0
tg,11f9k.0,233,56404,0,48583,51564,0
tg,11f9k.0,233,56404,0,51578,56404,0
