corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,s9j7.0,13584,95711,0,13598,16680,0
tg,s9j7.0,13584,95711,0,16693,20273,0
tg,s9j7.0,13584,95711,0,20287,23787,0
tg,s9j7.0,13584,95711,0,23802,41118,0
tg,s9j7.0,13584,95711,0,41130,44418,0
tg,s9j7.0,13584,95711,0,44433,47562,0
tg,s9j7.0,13584,95711,0,47577,50171,0
tg,s9j7.0,13584,95711,0,50186,51417,0
tg,s9j7.0,13584,95711,0,51431,52471,0
tg,s9j7.0,13584,95711,0,52486,56215,0
tg,s9j7.0,13584,95711,0,56230,57268,0
tg,s9j7.0,13584,95711,0,57282,57666,0
tg,s9j7.0,13584,95711,0,57681,61728,0
tg,s9j7.0,13584,95711,0,61742,64300,0
tg,s9j7.0,13584,95711,0,64312,74536,0
tg,s9j7.0,13584,95711,0,74550,75091,0
tg,s9j7.0,13584,95711,0,75106,75369,0
tg,s9j7.0,13584,95711,0,75384,76752,0
tg,s9j7.0,13584,95711,0,76766,77604,0
tg,s9j7.0,13584,95711,0,77619,83076,0
tg,s9j7.0,13584,95711,0,83090,83486,0
tg,s9j7.0,13584,95711,0,83501,86200,0
tg,s9j7.0,13584,95711,0,86214,93407,0
tg,s9j7.0,13584,95711,0,93422,95711,0
tg,s9j7.0,95727,185035,0,95741,97424,0
tg,s9j7.0,95727,185035,0,97437,102211,0
tg,s9j7.0,95727,185035,0,102223,105085,0
tg,s9j7.0,95727,185035,0,105100,107521,0
tg,s9j7.0,95727,185035,0,107536,110829,0
tg,s9j7.0,95727,185035,0,110843,111455,0
tg,s9j7.0,95727,185035,0,111470,111984,0
tg,s9j7.0,95727,185035,0,111998,117223,0
tg,s9j7.0,95727,185035,0,117238,117444,0
tg,s9j7.0,95727,185035,0,117459,118592,0
tg,s9j7.0,95727,185035,0,118606,136716,0
tg,s9j7.0,95727,185035,0,136728,147595,0
tg,s9j7.0,95727,185035,0,147610,148530,0
tg,s9j7.0,95727,185035,0,148545,151394,0
tg,s9j7.0,95727,185035,0,151409,151759,0
tg,s9j7.0,95727,185035,0,151774,152295,0
tg,s9j7.0,95727,185035,0,152309,155647,0
tg,s9j7.0,95727,185035,0,155662,156491,0
tg,s9j7.0,95727,185035,0,156506,157780,0
tg,s9j7.0,95727,185035,0,157795,159073,0
tg,s9j7.0,95727,185035,0,159088,160148,0
tg,s9j7.0,95727,185035,0,160163,164838,0
tg,s9j7.0,95727,185035,0,164852,165802,0
tg,s9j7.0,95727,185035,0,165816,166706,0
tg,s9j7.0,95727,185035,0,166720,167634,0
tg,s9j7.0,95727,185035,0,167648,185035,0
