corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,tz6r.0,935,30702,0,949,5106,0
tg,tz6r.0,935,30702,0,5122,14776,0
tg,tz6r.0,935,30702,0,14792,19949,0
tg,tz6r.0,935,30702,0,19963,29237,0
tg,tz6r.0,935,30702,0,29251,30702,0
tg,tz6r.0,30718,66683,0,30732,32554,0
tg,tz6r.0,30718,66683,0,32568,36972,0
tg,tz6r.0,30718,66683,0,36987,39091,0
tg,tz6r.0,30718,66683,0,39107,41638,0
tg,tz6r.0,30718,66683,0,41652,45404,0
tg,tz6r.0,30718,66683,0,45419,52218,0
tg,tz6r.0,30718,66683,0,52233,66683,0
tg,tz6r.0,66699,96966,0,66713,70609,0
tg,tz6r.0,66699,96966,0,70623,72262,0
tg,tz6r.0,66699,96966,0,72276,77390,0
tg,tz6r.0,66699,96966,0,77404,85081,0
tg,tz6r.0,66699,96966,0,85095,87669,0
tg,tz6r.0,66699,96966,0,87684,89434,0
tg,tz6r.0,66699,96966,0,89448,89912,0
tg,tz6r.0,66699,96966,0,89924,95698,0
tg,tz6r.0,66699,96966,0,95712,96966,0
tg,tz6r.0,96980,119884,0,96994,99316,0
tg,tz6r.0,96980,119884,0,99330,99887,0
tg,tz6r.0,96980,119884,0,99903,100685,0
tg,tz6r.0,96980,119884,0,100699,104458,0
tg,tz6r.0,96980,119884,0,104474,110434,0
tg,tz6r.0,96980,119884,0,110448,115163,0
tg,tz6r.0,96980,119884,0,115177,119884,0
tg,tz6r.0,119900,139530,0,119914,134327,0
tg,tz6r.0,119900,139530,0,134341,136765,0
tg,tz6r.0,119900,139530,0,136779,139530,0
