corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,kmqb.0,1027,32715,0,1027,32715,0
tg,kmqb.0,32729,49140,0,32729,49140,0
tg,kmqb.0,49154,65702,0,49154,65702,0
tg,kmqb.0,66171,92584,0,66171,92584,0
tg,kmqb.0,92598,124589,0,92598,124589,0
