corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,tff9.0,51424,114508,0,51438,61295,0
tg,tff9.0,51424,114508,0,61310,67165,0
tg,tff9.0,51424,114508,0,67180,94543,0
tg,tff9.0,51424,114508,0,94558,104299,0
tg,tff9.0,51424,114508,0,104314,114508,0
tg,tff9.0,154181,219339,0,154195,169906,0
tg,tff9.0,154181,219339,0,169920,188038,0
tg,tff9.0,154181,219339,0,188053,196715,0
tg,tff9.0,154181,219339,0,196729,208340,0
tg,tff9.0,154181,219339,0,208354,219339,0
tg,tff9.0,251518,320816,0,251532,259934,0
tg,tff9.0,251518,320816,0,259950,272489,0
tg,tff9.0,251518,320816,0,272505,284080,0
tg,tff9.0,251518,320816,0,284096,296718,0
tg,tff9.0,251518,320816,0,296732,320816,0
