corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,strd.0,669,34368,0,683,1220,0
tg,strd.0,669,34368,0,1234,2904,0
tg,strd.0,669,34368,0,2919,3204,0
tg,strd.0,669,34368,0,3219,4061,0
tg,strd.0,669,34368,0,4076,4640,0
tg,strd.0,669,34368,0,4655,6552,0
tg,strd.0,669,34368,0,6567,7314,0
tg,strd.0,669,34368,0,7329,9091,0
tg,strd.0,669,34368,0,9106,10376,0
tg,strd.0,669,34368,0,10391,14594,0
tg,strd.0,669,34368,0,14608,16427,0
tg,strd.0,669,34368,0,16441,19269,0
tg,strd.0,669,34368,0,19284,19839,0
tg,strd.0,669,34368,0,19853,24569,0
tg,strd.0,669,34368,0,24583,25134,0
tg,strd.0,669,34368,0,25149,28530,0
tg,strd.0,669,34368,0,28545,30186,0
tg,strd.0,669,34368,0,30200,34368,0
tg,strd.0,34384,58812,0,34398,34795,0
tg,strd.0,34384,58812,0,34810,36834,0
tg,strd.0,34384,58812,0,36848,37370,0
tg,strd.0,34384,58812,0,37384,40927,0
tg,strd.0,34384,58812,0,40942,42199,0
tg,strd.0,34384,58812,0,42214,44204,0
tg,strd.0,34384,58812,0,44218,47331,0
tg,strd.0,34384,58812,0,47345,49311,0
tg,strd.0,34384,58812,0,49325,49612,0
tg,strd.0,34384,58812,0,49626,50877,0
tg,strd.0,34384,58812,0,50891,53396,0
tg,strd.0,34384,58812,0,53410,53981,0
tg,strd.0,34384,58812,0,53995,54624,0
tg,strd.0,34384,58812,0,54639,54899,0
tg,strd.0,34384,58812,0,54914,56021,0
tg,strd.0,34384,58812,0,56035,56710,0
tg,strd.0,34384,58812,0,56725,57895,0
tg,strd.0,34384,58812,0,57909,58812,0
tg,strd.0,58828,89178,0,58842,59296,0
tg,strd.0,58828,89178,0,59311,59860,0
tg,strd.0,58828,89178,0,59875,61293,0
tg,strd.0,58828,89178,0,61308,61882,0
tg,strd.0,58828,89178,0,61896,62698,0
tg,strd.0,58828,89178,0,62714,65497,0
tg,strd.0,58828,89178,0,65512,66203,0
tg,strd.0,58828,89178,0,66217,70264,0
tg,strd.0,58828,89178,0,70278,70758,0
tg,strd.0,58828,89178,0,70773,71207,0
tg,strd.0,58828,89178,0,71222,72946,0
tg,strd.0,58828,89178,0,72960,74042,0
tg,strd.0,58828,89178,0,74057,76084,0
tg,strd.0,58828,89178,0,76099,78382,0
tg,strd.0,58828,89178,0,78396,80550,0
tg,strd.0,58828,89178,0,80564,82168,0
tg,strd.0,58828,89178,0,82182,83641,0
tg,strd.0,58828,89178,0,83656,84666,0
tg,strd.0,58828,89178,0,84681,85200,0
tg,strd.0,58828,89178,0,85214,86486,0
tg,strd.0,58828,89178,0,86500,86803,0
tg,strd.0,58828,89178,0,86818,87408,0
tg,strd.0,58828,89178,0,87423,88118,0
tg,strd.0,58828,89178,0,88132,89178,0
tg,strd.0,89194,111234,0,89208,89955,0
tg,strd.0,89194,111234,0,89969,92072,0
tg,strd.0,89194,111234,0,92086,93159,0
tg,strd.0,89194,111234,0,93173,93763,0
tg,strd.0,89194,111234,0,93777,94245,0
tg,strd.0,89194,111234,0,94259,95638,0
tg,strd.0,89194,111234,0,95652,95992,0
tg,strd.0,89194,111234,0,96007,96208,0
tg,strd.0,89194,111234,0,96222,97356,0
tg,strd.0,89194,111234,0,97370,99892,0
tg,strd.0,89194,111234,0,99906,100395,0
tg,strd.0,89194,111234,0,100409,101037,0
tg,strd.0,89194,111234,0,101052,101360,0
tg,strd.0,89194,111234,0,101374,103499,0
tg,strd.0,89194,111234,0,103513,105127,0
tg,strd.0,89194,111234,0,105141,106070,0
tg,strd.0,89194,111234,0,106085,106876,0
tg,strd.0,89194,111234,0,106890,107119,0
tg,strd.0,89194,111234,0,107133,107544,0
tg,strd.0,89194,111234,0,107558,109013,0
tg,strd.0,89194,111234,0,109027,111234,0
