corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,kd4v.0,387,47984,0,401,5961,0
tg,kd4v.0,387,47984,0,5976,10336,0
tg,kd4v.0,387,47984,0,10351,15815,0
tg,kd4v.0,387,47984,0,15829,21658,0
tg,kd4v.0,387,47984,0,21672,26953,0
tg,kd4v.0,387,47984,0,26968,28970,0
tg,kd4v.0,387,47984,0,28985,33154,0
tg,kd4v.0,387,47984,0,33168,34276,0
tg,kd4v.0,387,47984,0,34291,41788,0
tg,kd4v.0,387,47984,0,41803,42852,0
tg,kd4v.0,387,47984,0,42867,43621,0
tg,kd4v.0,387,47984,0,43635,43921,0
tg,kd4v.0,387,47984,0,43935,46166,0
tg,kd4v.0,387,47984,0,46180,47984,0
tg,kd4v.0,48000,88923,0,48014,51981,0
tg,kd4v.0,48000,88923,0,51995,53281,0
tg,kd4v.0,48000,88923,0,53296,54880,0
tg,kd4v.0,48000,88923,0,54895,55661,0
tg,kd4v.0,48000,88923,0,55675,59095,0
tg,kd4v.0,48000,88923,0,59109,68555,0
tg,kd4v.0,48000,88923,0,68570,76015,0
tg,kd4v.0,48000,88923,0,76030,77126,0
tg,kd4v.0,48000,88923,0,77141,79130,0
tg,kd4v.0,48000,88923,0,79145,83489,0
tg,kd4v.0,48000,88923,0,83503,88923,0
