corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,vrdk.0,405,18158,0,419,765,0
tg,vrdk.0,405,18158,0,780,3872,0
tg,vrdk.0,405,18158,0,3886,5871,0
tg,vrdk.0,405,18158,0,5885,9884,0
tg,vrdk.0,405,18158,0,9899,10491,0
tg,vrdk.0,405,18158,0,10506,11244,0
tg,vrdk.0,405,18158,0,11258,13713,0
tg,vrdk.0,405,18158,0,13727,14666,0
tg,vrdk.0,405,18158,0,14681,15974,0
tg,vrdk.0,405,18158,0,15988,18158,0
tg,vrdk.0,18175,43018,0,18189,23522,0
tg,vrdk.0,18175,43018,0,23536,26112,0
tg,vrdk.0,18175,43018,0,26126,27891,0
tg,vrdk.0,18175,43018,0,27905,28389,0
tg,vrdk.0,18175,43018,0,28405,28923,0
tg,vrdk.0,18175,43018,0,28937,31340,0
tg,vrdk.0,18175,43018,0,31354,31862,0
tg,vrdk.0,18175,43018,0,31877,36704,0
tg,vrdk.0,18175,43018,0,36718,43018,0
tg,vrdk.0,43035,62878,0,43049,44216,0
tg,vrdk.0,43035,62878,0,44231,45040,0
tg,vrdk.0,43035,62878,0,45054,45521,0
tg,vrdk.0,43035,62878,0,45536,49097,0
tg,vrdk.0,43035,62878,0,49111,53781,0
tg,vrdk.0,43035,62878,0,53797,56973,0
tg,vrdk.0,43035,62878,0,56988,58204,0
tg,vrdk.0,43035,62878,0,58220,59081,0
tg,vrdk.0,43035,62878,0,59096,62878,0
