corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,tg9f.0,7637,13001,0,,,
tg,tg9f.0,13012,49246,0,13026,18647,0
tg,tg9f.0,13012,49246,0,18662,22941,0
tg,tg9f.0,13012,49246,0,22956,24388,0
tg,tg9f.0,13012,49246,0,24403,27959,0
tg,tg9f.0,13012,49246,0,27973,30594,0
tg,tg9f.0,13012,49246,0,30609,39373,0
tg,tg9f.0,13012,49246,0,39388,40672,0
tg,tg9f.0,13012,49246,0,40687,47019,0
tg,tg9f.0,13012,49246,0,47034,49246,0
tg,tg9f.0,49259,67178,0,49273,50289,0
tg,tg9f.0,49259,67178,0,50304,51966,0
tg,tg9f.0,49259,67178,0,51981,53473,0
tg,tg9f.0,49259,67178,0,53487,58361,0
tg,tg9f.0,49259,67178,0,58376,61452,0
tg,tg9f.0,49259,67178,0,61466,63824,0
tg,tg9f.0,49259,67178,0,63838,67178,0
tg,tg9f.0,67191,123261,0,67205,67876,0
tg,tg9f.0,67191,123261,0,67891,72010,0
tg,tg9f.0,67191,123261,0,72025,73663,0
tg,tg9f.0,67191,123261,0,73677,75577,0
tg,tg9f.0,67191,123261,0,75592,76445,0
tg,tg9f.0,67191,123261,0,76460,77971,0
tg,tg9f.0,67191,123261,0,77986,79716,0
tg,tg9f.0,67191,123261,0,79730,81945,0
tg,tg9f.0,67191,123261,0,81960,86955,0
tg,tg9f.0,67191,123261,0,86970,90126,0
tg,tg9f.0,67191,123261,0,90141,109980,0
tg,tg9f.0,67191,123261,0,109995,111578,0
tg,tg9f.0,67191,123261,0,111593,112954,0
tg,tg9f.0,67191,123261,0,112968,114864,0
tg,tg9f.0,67191,123261,0,114878,117705,0
tg,tg9f.0,67191,123261,0,117720,118519,0
tg,tg9f.0,67191,123261,0,118534,121158,0
tg,tg9f.0,67191,123261,0,121172,123261,0
tg,tg9f.0,123274,150751,0,123288,124842,0
tg,tg9f.0,123274,150751,0,124857,128645,0
tg,tg9f.0,123274,150751,0,128660,129831,0
tg,tg9f.0,123274,150751,0,129846,132549,0
tg,tg9f.0,123274,150751,0,132564,135576,0
tg,tg9f.0,123274,150751,0,135590,138287,0
tg,tg9f.0,123274,150751,0,138302,140332,0
tg,tg9f.0,123274,150751,0,140347,141916,0
tg,tg9f.0,123274,150751,0,141930,144232,0
tg,tg9f.0,123274,150751,0,144247,146494,0
tg,tg9f.0,123274,150751,0,146509,147571,0
tg,tg9f.0,123274,150751,0,147586,150751,0
tg,tg9f.0,150764,156851,0,150778,151231,0
tg,tg9f.0,150764,156851,0,151243,152229,0
tg,tg9f.0,150764,156851,0,152244,154125,0
tg,tg9f.0,150764,156851,0,154140,156851,0
