corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,x8cf.0,1542,2615,0,,,
tg,x8cf.0,2628,28700,0,2642,7244,0
tg,x8cf.0,2628,28700,0,7258,10317,0
tg,x8cf.0,2628,28700,0,10331,28700,0
tg,x8cf.0,28716,31225,0,,,
tg,x8cf.0,31239,101585,0,31253,37762,0
tg,x8cf.0,31239,101585,0,37776,45606,0
tg,x8cf.0,31239,101585,0,45620,50055,0
tg,x8cf.0,31239,101585,0,50070,54510,0
tg,x8cf.0,31239,101585,0,54525,64918,0
tg,x8cf.0,31239,101585,0,64929,68920,0
tg,x8cf.0,31239,101585,0,68934,71340,0
tg,x8cf.0,31239,101585,0,71354,73439,0
tg,x8cf.0,31239,101585,0,73453,74671,0
tg,x8cf.0,31239,101585,0,74685,77362,0
tg,x8cf.0,31239,101585,0,77377,79830,0
tg,x8cf.0,31239,101585,0,79844,101585,0
tg,x8cf.0,101602,103398,0,,,
tg,x8cf.0,103411,153267,0,103425,110860,0
tg,x8cf.0,103411,153267,0,110874,123627,0
tg,x8cf.0,103411,153267,0,123641,138121,0
tg,x8cf.0,103411,153267,0,138135,146877,0
tg,x8cf.0,103411,153267,0,146888,153267,0
