corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,vn0c.0,1612,32281,0,1633,10193,0
tg,vn0c.0,1612,32281,0,10207,17651,0
tg,vn0c.0,1612,32281,0,17665,22842,0
tg,vn0c.0,1612,32281,0,22856,28442,0
tg,vn0c.0,1612,32281,0,28456,30747,0
tg,vn0c.0,1612,32281,0,30761,32281,0
tg,vn0c.0,32298,57263,0,32320,37081,0
tg,vn0c.0,32298,57263,0,37096,40118,0
tg,vn0c.0,32298,57263,0,40133,44254,0
tg,vn0c.0,32298,57263,0,44268,51054,0
tg,vn0c.0,32298,57263,0,51068,57263,0
tg,vn0c.0,57280,82658,0,57302,67825,0
tg,vn0c.0,57280,82658,0,67839,75570,0
tg,vn0c.0,57280,82658,0,75585,80271,0
tg,vn0c.0,57280,82658,0,80285,82658,0
tg,vn0c.0,82675,110849,0,82697,92379,0
tg,vn0c.0,82675,110849,0,92393,95242,0
tg,vn0c.0,82675,110849,0,95257,97821,0
tg,vn0c.0,82675,110849,0,97835,100303,0
tg,vn0c.0,82675,110849,0,100317,103150,0
tg,vn0c.0,82675,110849,0,103164,105878,0
tg,vn0c.0,82675,110849,0,105892,110849,0
tg,vn0c.0,110866,139500,0,110888,114042,0
tg,vn0c.0,110866,139500,0,114056,115284,0
tg,vn0c.0,110866,139500,0,115299,125754,0
tg,vn0c.0,110866,139500,0,125768,134399,0
tg,vn0c.0,110866,139500,0,134413,139500,0
