corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,scbg.0,2376,9949,0,2390,3218,0
tg,scbg.0,2376,9949,0,3234,5591,0
tg,scbg.0,2376,9949,0,5605,6713,0
tg,scbg.0,2376,9949,0,6728,7754,0
tg,scbg.0,2376,9949,0,7770,8952,0
tg,scbg.0,2376,9949,0,8966,9949,0
tg,scbg.0,9964,19425,0,9978,11530,0
tg,scbg.0,9964,19425,0,11545,13752,0
tg,scbg.0,9964,19425,0,13766,14248,0
tg,scbg.0,9964,19425,0,14262,14737,0
tg,scbg.0,9964,19425,0,14752,15469,0
tg,scbg.0,9964,19425,0,15485,17049,0
tg,scbg.0,9964,19425,0,17063,19425,0
