corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,mr3k.0,1111,25608,0,1125,9148,0
tg,mr3k.0,1111,25608,0,9162,25608,0
tg,mr3k.0,25624,63277,0,25638,35041,0
tg,mr3k.0,25624,63277,0,35055,45539,0
tg,mr3k.0,25624,63277,0,45553,57245,0
tg,mr3k.0,25624,63277,0,57259,63277,0
tg,mr3k.0,63293,98506,0,63307,73671,0
tg,mr3k.0,63293,98506,0,73685,85634,0
tg,mr3k.0,63293,98506,0,85648,98506,0
tg,mr3k.0,98522,133841,0,98536,109166,0
tg,mr3k.0,98522,133841,0,109180,115347,0
tg,mr3k.0,98522,133841,0,115363,120629,0
tg,mr3k.0,98522,133841,0,120643,129399,0
tg,mr3k.0,98522,133841,0,129413,133841,0
tg,mr3k.0,133857,156401,0,133871,137207,0
tg,mr3k.0,133857,156401,0,137221,142901,0
tg,mr3k.0,133857,156401,0,142915,150659,0
tg,mr3k.0,133857,156401,0,150673,156401,0
