corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,x3f6.0,404,5591,0,,,
tg,x3f6.0,5604,36749,0,5618,11076,0
tg,x3f6.0,5604,36749,0,11090,18974,0
tg,x3f6.0,5604,36749,0,18989,22474,0
tg,x3f6.0,5604,36749,0,22489,30451,0
tg,x3f6.0,5604,36749,0,30465,31580,0
tg,x3f6.0,5604,36749,0,31595,32159,0
tg,x3f6.0,5604,36749,0,32174,35722,0
tg,x3f6.0,5604,36749,0,35736,36475,0
tg,x3f6.0,5604,36749,0,36489,36749,0
tg,x3f6.0,36765,74669,0,36779,42183,0
tg,x3f6.0,36765,74669,0,42197,48520,0
tg,x3f6.0,36765,74669,0,48536,57464,0
tg,x3f6.0,36765,74669,0,57479,65788,0
tg,x3f6.0,36765,74669,0,65803,67098,0
tg,x3f6.0,36765,74669,0,67112,72938,0
tg,x3f6.0,36765,74669,0,72952,74669,0
tg,x3f6.0,74686,103859,0,74700,81919,0
tg,x3f6.0,74686,103859,0,81934,82689,0
tg,x3f6.0,74686,103859,0,82705,84095,0
tg,x3f6.0,74686,103859,0,84110,84827,0
tg,x3f6.0,74686,103859,0,84842,90020,0
tg,x3f6.0,74686,103859,0,90034,90589,0
tg,x3f6.0,74686,103859,0,90603,92182,0
tg,x3f6.0,74686,103859,0,92196,92446,0
tg,x3f6.0,74686,103859,0,92460,94135,0
tg,x3f6.0,74686,103859,0,94151,103859,0
tg,x3f6.0,103875,132317,0,103889,105388,0
tg,x3f6.0,103875,132317,0,105402,106428,0
tg,x3f6.0,103875,132317,0,106443,108014,0
tg,x3f6.0,103875,132317,0,108028,108274,0
tg,x3f6.0,103875,132317,0,108289,112323,0
tg,x3f6.0,103875,132317,0,112337,116127,0
tg,x3f6.0,103875,132317,0,116143,118662,0
tg,x3f6.0,103875,132317,0,118676,132317,0
