corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,v3mx.0,572,25773,0,586,7957,0
tg,v3mx.0,572,25773,0,7971,11510,0
tg,v3mx.0,572,25773,0,11524,13052,0
tg,v3mx.0,572,25773,0,13066,19652,0
tg,v3mx.0,572,25773,0,19666,21194,0
tg,v3mx.0,572,25773,0,21208,25773,0
tg,v3mx.0,25788,51641,0,25802,34562,0
tg,v3mx.0,25788,51641,0,34576,37513,0
tg,v3mx.0,25788,51641,0,37527,38700,0
tg,v3mx.0,25788,51641,0,38714,39221,0
tg,v3mx.0,25788,51641,0,39235,41022,0
tg,v3mx.0,25788,51641,0,41036,42427,0
tg,v3mx.0,25788,51641,0,42441,43503,0
tg,v3mx.0,25788,51641,0,43517,44222,0
tg,v3mx.0,25788,51641,0,44236,45006,0
tg,v3mx.0,25788,51641,0,45020,46908,0
tg,v3mx.0,25788,51641,0,46922,48217,0
tg,v3mx.0,25788,51641,0,48231,49540,0
tg,v3mx.0,25788,51641,0,49554,51641,0
tg,v3mx.0,51656,86823,0,51670,60117,0
tg,v3mx.0,51656,86823,0,60131,64810,0
tg,v3mx.0,51656,86823,0,64824,65350,0
tg,v3mx.0,51656,86823,0,65364,68231,0
tg,v3mx.0,51656,86823,0,68245,74852,0
tg,v3mx.0,51656,86823,0,74866,80242,0
tg,v3mx.0,51656,86823,0,80256,83493,0
tg,v3mx.0,51656,86823,0,83507,86823,0
tg,v3mx.0,86838,118921,0,86852,96118,0
tg,v3mx.0,86838,118921,0,96132,98376,0
tg,v3mx.0,86838,118921,0,98390,104073,0
tg,v3mx.0,86838,118921,0,104087,106930,0
tg,v3mx.0,86838,118921,0,106944,113029,0
tg,v3mx.0,86838,118921,0,113043,114059,0
tg,v3mx.0,86838,118921,0,114073,118921,0
tg,v3mx.0,118936,145754,0,118950,123531,0
tg,v3mx.0,118936,145754,0,123545,128485,0
tg,v3mx.0,118936,145754,0,128499,131775,0
tg,v3mx.0,118936,145754,0,131789,135434,0
tg,v3mx.0,118936,145754,0,135448,136750,0
tg,v3mx.0,118936,145754,0,136764,138227,0
tg,v3mx.0,118936,145754,0,138241,140476,0
tg,v3mx.0,118936,145754,0,140490,141795,0
tg,v3mx.0,118936,145754,0,141809,143821,0
tg,v3mx.0,118936,145754,0,143835,145754,0
