corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,ns3r.0,552,21120,0,552,21120,0
tg,ns3r.0,21134,42874,0,21134,42874,0
tg,ns3r.0,42888,62058,0,42888,62058,0
tg,ns3r.0,62072,85087,0,62072,85087,0
tg,ns3r.0,85101,105883,0,85101,105883,0
