corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,kpkv.0,370,37390,0,384,652,0
tg,kpkv.0,370,37390,0,664,5609,0
tg,kpkv.0,370,37390,0,5623,11169,0
tg,kpkv.0,370,37390,0,11183,13112,0
tg,kpkv.0,370,37390,0,13126,19908,0
tg,kpkv.0,370,37390,0,19922,21473,0
tg,kpkv.0,370,37390,0,21487,29989,0
tg,kpkv.0,370,37390,0,30003,37390,0
tg,kpkv.0,37406,84907,0,37420,44014,0
tg,kpkv.0,37406,84907,0,44028,48533,0
tg,kpkv.0,37406,84907,0,48547,54109,0
tg,kpkv.0,37406,84907,0,54123,59873,0
tg,kpkv.0,37406,84907,0,59887,63593,0
tg,kpkv.0,37406,84907,0,63607,73917,0
tg,kpkv.0,37406,84907,0,73931,76078,0
tg,kpkv.0,37406,84907,0,76092,77650,0
tg,kpkv.0,37406,84907,0,77664,83225,0
tg,kpkv.0,37406,84907,0,83239,84907,0
tg,kpkv.0,84923,116441,0,84937,87241,0
tg,kpkv.0,84923,116441,0,87255,91572,0
tg,kpkv.0,84923,116441,0,91586,93838,0
tg,kpkv.0,84923,116441,0,93852,97390,0
tg,kpkv.0,84923,116441,0,97404,103069,0
tg,kpkv.0,84923,116441,0,103083,103835,0
tg,kpkv.0,84923,116441,0,103849,105121,0
tg,kpkv.0,84923,116441,0,105135,107889,0
tg,kpkv.0,84923,116441,0,107903,116441,0
