corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,11g5f.0,457,23546,0,471,9304,0
tg,11g5f.0,457,23546,0,9319,14024,0
tg,11g5f.0,457,23546,0,14040,16631,0
tg,11g5f.0,457,23546,0,16645,21776,0
tg,11g5f.0,457,23546,0,21791,23135,0
tg,11g5f.0,457,23546,0,23149,23546,0
tg,11g5f.0,23561,58207,0,23575,26549,0
tg,11g5f.0,23561,58207,0,26563,35475,0
tg,11g5f.0,23561,58207,0,35490,36887,0
tg,11g5f.0,23561,58207,0,36901,43024,0
tg,11g5f.0,23561,58207,0,43038,53169,0
tg,11g5f.0,23561,58207,0,53183,58207,0
tg,11g5f.0,58222,99545,0,58236,60248,0
tg,11g5f.0,58222,99545,0,60262,62782,0
tg,11g5f.0,58222,99545,0,62796,65928,0
tg,11g5f.0,58222,99545,0,65942,66902,0
tg,11g5f.0,58222,99545,0,66917,74819,0
tg,11g5f.0,58222,99545,0,74833,82821,0
tg,11g5f.0,58222,99545,0,82835,83767,0
tg,11g5f.0,58222,99545,0,83782,85462,0
tg,11g5f.0,58222,99545,0,85476,99545,0
tg,11g5f.0,99561,122431,0,99575,102322,0
tg,11g5f.0,99561,122431,0,102336,103153,0
tg,11g5f.0,99561,122431,0,103167,103679,0
tg,11g5f.0,99561,122431,0,103693,108026,0
tg,11g5f.0,99561,122431,0,108040,109098,0
tg,11g5f.0,99561,122431,0,109112,112427,0
tg,11g5f.0,99561,122431,0,112441,118692,0
tg,11g5f.0,99561,122431,0,118707,122431,0
tg,11g5f.0,122446,153995,0,122460,123941,0
tg,11g5f.0,122446,153995,0,123955,124421,0
tg,11g5f.0,122446,153995,0,124436,127079,0
tg,11g5f.0,122446,153995,0,127093,127954,0
tg,11g5f.0,122446,153995,0,127968,132587,0
tg,11g5f.0,122446,153995,0,132601,138715,0
tg,11g5f.0,122446,153995,0,138731,141995,0
tg,11g5f.0,122446,153995,0,142009,153995,0
