corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,t907.0,516,31860,0,530,15530,0
tg,t907.0,516,31860,0,15545,28469,0
tg,t907.0,516,31860,0,28483,29417,0
tg,t907.0,516,31860,0,29431,31860,0
tg,t907.0,31876,58442,0,31890,42388,0
tg,t907.0,31876,58442,0,42402,44263,0
tg,t907.0,31876,58442,0,44278,48191,0
tg,t907.0,31876,58442,0,48205,49634,0
tg,t907.0,31876,58442,0,49649,50089,0
tg,t907.0,31876,58442,0,50103,56539,0
tg,t907.0,31876,58442,0,56553,58442,0
tg,t907.0,58458,89653,0,58472,60622,0
tg,t907.0,58458,89653,0,60637,63126,0
tg,t907.0,58458,89653,0,63140,71262,0
tg,t907.0,58458,89653,0,71276,74135,0
tg,t907.0,58458,89653,0,74149,74917,0
tg,t907.0,58458,89653,0,74931,79625,0
tg,t907.0,58458,89653,0,79639,81072,0
tg,t907.0,58458,89653,0,81086,84815,0
tg,t907.0,58458,89653,0,84829,85711,0
tg,t907.0,58458,89653,0,85725,89653,0
tg,t907.0,89669,124293,0,89683,89991,0
tg,t907.0,89669,124293,0,90006,109594,0
tg,t907.0,89669,124293,0,109608,110978,0
tg,t907.0,89669,124293,0,110992,118523,0
tg,t907.0,89669,124293,0,118537,121814,0
tg,t907.0,89669,124293,0,121829,124293,0
tg,t907.0,124309,153633,0,124323,124781,0
tg,t907.0,124309,153633,0,124793,138497,0
tg,t907.0,124309,153633,0,138511,140797,0
tg,t907.0,124309,153633,0,140809,141735,0
tg,t907.0,124309,153633,0,141749,153633,0
