corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,vndf.0,943,37579,0,964,12780,0
tg,vndf.0,943,37579,0,12794,18232,0
tg,vndf.0,943,37579,0,18246,23817,0
tg,vndf.0,943,37579,0,23831,29696,0
tg,vndf.0,943,37579,0,29710,37579,0
tg,vndf.0,37596,69370,0,37618,39838,0
tg,vndf.0,37596,69370,0,39852,49426,0
tg,vndf.0,37596,69370,0,49440,54661,0
tg,vndf.0,37596,69370,0,54675,63428,0
tg,vndf.0,37596,69370,0,63442,67578,0
tg,vndf.0,37596,69370,0,67592,69370,0
tg,vndf.0,69387,109670,0,69409,79677,0
tg,vndf.0,69387,109670,0,79691,86520,0
tg,vndf.0,69387,109670,0,86534,95417,0
tg,vndf.0,69387,109670,0,95432,97307,0
tg,vndf.0,69387,109670,0,97321,109670,0
tg,vndf.0,109687,130574,0,109709,115906,0
tg,vndf.0,109687,130574,0,115921,118527,0
tg,vndf.0,109687,130574,0,118541,121455,0
tg,vndf.0,109687,130574,0,121469,123246,0
tg,vndf.0,109687,130574,0,123261,130574,0
tg,vndf.0,130591,152542,0,130613,134889,0
tg,vndf.0,130591,152542,0,134904,136423,0
tg,vndf.0,130591,152542,0,136438,152542,0
