corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
tg,w3z2.0,Gespenstersonate,de,"Strindberg, August Johan",118619314,,,0,0,0,0
