corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,vmxv.0,577,23320,0,598,17740,0
tg,vmxv.0,577,23320,0,17754,19316,0
tg,vmxv.0,577,23320,0,19330,23320,0
tg,vmxv.0,23337,61818,0,23359,44359,0
tg,vmxv.0,23337,61818,0,44374,47392,0
tg,vmxv.0,23337,61818,0,47406,61818,0
tg,vmxv.0,61836,92768,0,61858,67582,0
tg,vmxv.0,61836,92768,0,67596,74227,0
tg,vmxv.0,61836,92768,0,74241,84085,0
tg,vmxv.0,61836,92768,0,84099,88958,0
tg,vmxv.0,61836,92768,0,88972,92768,0
tg,vmxv.0,92785,114276,0,92807,109467,0
tg,vmxv.0,92785,114276,0,109482,114276,0
tg,vmxv.0,114293,146117,0,114315,132252,0
tg,vmxv.0,114293,146117,0,132266,137429,0
tg,vmxv.0,114293,146117,0,137444,138901,0
tg,vmxv.0,114293,146117,0,138915,146117,0
