corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,nmfn.0,5092,66774,0,5106,33495,0
tg,nmfn.0,5092,66774,0,33510,39726,0
tg,nmfn.0,5092,66774,0,39740,54407,0
tg,nmfn.0,5092,66774,0,54421,66774,0
tg,nmfn.0,66791,101313,0,66805,71787,0
tg,nmfn.0,66791,101313,0,71802,75907,0
tg,nmfn.0,66791,101313,0,75921,78595,0
tg,nmfn.0,66791,101313,0,78611,93726,0
tg,nmfn.0,66791,101313,0,93740,101313,0
tg,nmfn.0,101330,140970,0,101344,120594,0
tg,nmfn.0,101330,140970,0,120608,123280,0
tg,nmfn.0,101330,140970,0,123295,140970,0
tg,nmfn.0,140987,194764,0,141001,147439,0
tg,nmfn.0,140987,194764,0,147453,151819,0
tg,nmfn.0,140987,194764,0,151833,155293,0
tg,nmfn.0,140987,194764,0,155309,167265,0
tg,nmfn.0,140987,194764,0,167279,180394,0
tg,nmfn.0,140987,194764,0,180409,194764,0
tg,nmfn.0,194781,260557,0,194795,208045,0
tg,nmfn.0,194781,260557,0,208059,221739,0
tg,nmfn.0,194781,260557,0,221753,229831,0
tg,nmfn.0,194781,260557,0,229845,239650,0
tg,nmfn.0,194781,260557,0,239664,251491,0
tg,nmfn.0,194781,260557,0,251507,255089,0
tg,nmfn.0,194781,260557,0,255105,260557,0
