corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,k93c.0,7937,25975,0,7951,9238,0
tg,k93c.0,7937,25975,0,9253,10689,0
tg,k93c.0,7937,25975,0,10703,12585,0
tg,k93c.0,7937,25975,0,12600,15856,0
tg,k93c.0,7937,25975,0,15870,21502,0
tg,k93c.0,7937,25975,0,21516,22245,0
tg,k93c.0,7937,25975,0,22259,25975,0
tg,k93c.0,25991,47789,0,26005,26903,0
tg,k93c.0,25991,47789,0,26918,28629,0
tg,k93c.0,25991,47789,0,28643,30007,0
tg,k93c.0,25991,47789,0,30021,33838,0
tg,k93c.0,25991,47789,0,33853,45638,0
tg,k93c.0,25991,47789,0,45652,47789,0
tg,k93c.0,47805,83360,0,47819,48792,0
tg,k93c.0,47805,83360,0,48807,56256,0
tg,k93c.0,47805,83360,0,56271,60609,0
tg,k93c.0,47805,83360,0,60623,68816,0
tg,k93c.0,47805,83360,0,68831,69865,0
tg,k93c.0,47805,83360,0,69879,70372,0
tg,k93c.0,47805,83360,0,70387,80148,0
tg,k93c.0,47805,83360,0,80162,81402,0
tg,k93c.0,47805,83360,0,81416,83360,0
tg,k93c.0,83376,109714,0,83390,84338,0
tg,k93c.0,83376,109714,0,84353,88363,0
tg,k93c.0,83376,109714,0,88377,90854,0
tg,k93c.0,83376,109714,0,90869,96937,0
tg,k93c.0,83376,109714,0,96952,104395,0
tg,k93c.0,83376,109714,0,104409,108929,0
tg,k93c.0,83376,109714,0,108944,109714,0
