corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,pvq4.0,733,1009,0,,,
tg,pvq4.0,1020,8962,0,1034,1472,0
tg,pvq4.0,1020,8962,0,1486,2208,0
tg,pvq4.0,1020,8962,0,2223,4795,0
tg,pvq4.0,1020,8962,0,4810,5459,0
tg,pvq4.0,1020,8962,0,5473,8138,0
tg,pvq4.0,1020,8962,0,8153,8962,0
tg,pvq4.0,8978,25126,0,8992,9731,0
tg,pvq4.0,8978,25126,0,9746,10565,0
tg,pvq4.0,8978,25126,0,10580,11620,0
tg,pvq4.0,8978,25126,0,11635,19672,0
tg,pvq4.0,8978,25126,0,19686,21855,0
tg,pvq4.0,8978,25126,0,21870,25126,0
tg,pvq4.0,25142,36692,0,25156,25636,0
tg,pvq4.0,25142,36692,0,25650,26622,0
tg,pvq4.0,25142,36692,0,26637,27765,0
tg,pvq4.0,25142,36692,0,27779,28775,0
tg,pvq4.0,25142,36692,0,28789,35587,0
tg,pvq4.0,25142,36692,0,35601,36692,0
tg,pvq4.0,36708,61758,0,36722,39046,0
tg,pvq4.0,36708,61758,0,39061,43964,0
tg,pvq4.0,36708,61758,0,43979,46675,0
tg,pvq4.0,36708,61758,0,46689,52146,0
tg,pvq4.0,36708,61758,0,52161,52654,0
tg,pvq4.0,36708,61758,0,52669,56249,0
tg,pvq4.0,36708,61758,0,56264,56846,0
tg,pvq4.0,36708,61758,0,56861,58447,0
tg,pvq4.0,36708,61758,0,58462,61758,0
tg,pvq4.0,61774,84554,0,61788,64443,0
tg,pvq4.0,61774,84554,0,64458,70626,0
tg,pvq4.0,61774,84554,0,70640,73420,0
tg,pvq4.0,61774,84554,0,73434,76476,0
tg,pvq4.0,61774,84554,0,76491,77420,0
tg,pvq4.0,61774,84554,0,77435,81166,0
tg,pvq4.0,61774,84554,0,81181,82498,0
tg,pvq4.0,61774,84554,0,82512,84554,0
tg,pvq4.0,84570,114812,0,84584,86930,0
tg,pvq4.0,84570,114812,0,86945,88116,0
tg,pvq4.0,84570,114812,0,88131,89960,0
tg,pvq4.0,84570,114812,0,89975,91710,0
tg,pvq4.0,84570,114812,0,91725,92948,0
tg,pvq4.0,84570,114812,0,92962,94849,0
tg,pvq4.0,84570,114812,0,94863,96377,0
tg,pvq4.0,84570,114812,0,96392,97399,0
tg,pvq4.0,84570,114812,0,97414,98267,0
tg,pvq4.0,84570,114812,0,98282,102652,0
tg,pvq4.0,84570,114812,0,102667,103847,0
tg,pvq4.0,84570,114812,0,103862,106190,0
tg,pvq4.0,84570,114812,0,106205,109562,0
tg,pvq4.0,84570,114812,0,109577,114812,0
