corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,r2qz.0,2020,5064,0,,,
tg,r2qz.0,5077,32030,0,5091,10242,0
tg,r2qz.0,5077,32030,0,10257,16827,0
tg,r2qz.0,5077,32030,0,16841,23641,0
tg,r2qz.0,5077,32030,0,23655,26986,0
tg,r2qz.0,5077,32030,0,27000,32030,0
tg,r2qz.0,32046,54647,0,32060,35478,0
tg,r2qz.0,32046,54647,0,35492,41060,0
tg,r2qz.0,32046,54647,0,41074,44306,0
tg,r2qz.0,32046,54647,0,44321,46592,0
tg,r2qz.0,32046,54647,0,46606,50944,0
tg,r2qz.0,32046,54647,0,50959,54647,0
tg,r2qz.0,54663,77985,0,54677,58692,0
tg,r2qz.0,54663,77985,0,58707,63038,0
tg,r2qz.0,54663,77985,0,63052,67584,0
tg,r2qz.0,54663,77985,0,67598,73410,0
tg,r2qz.0,54663,77985,0,73424,77985,0
tg,r2qz.0,78001,103734,0,78015,82563,0
tg,r2qz.0,78001,103734,0,82577,86608,0
tg,r2qz.0,78001,103734,0,86623,91264,0
tg,r2qz.0,78001,103734,0,91279,96156,0
tg,r2qz.0,78001,103734,0,96170,100641,0
tg,r2qz.0,78001,103734,0,100655,103734,0
tg,r2qz.0,103750,117260,0,103764,108962,0
tg,r2qz.0,103750,117260,0,108977,115638,0
tg,r2qz.0,103750,117260,0,115652,117260,0
