corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,jn65.0,491,54882,0,505,1525,0
tg,jn65.0,491,54882,0,1541,16419,0
tg,jn65.0,491,54882,0,16434,17909,0
tg,jn65.0,491,54882,0,17924,24944,0
tg,jn65.0,491,54882,0,24959,26588,0
tg,jn65.0,491,54882,0,26604,30025,0
tg,jn65.0,491,54882,0,30040,33708,0
tg,jn65.0,491,54882,0,33722,39282,0
tg,jn65.0,491,54882,0,39296,47919,0
tg,jn65.0,491,54882,0,47934,54882,0
tg,jn65.0,54898,111302,0,54912,58331,0
tg,jn65.0,54898,111302,0,58345,61355,0
tg,jn65.0,54898,111302,0,61369,80126,0
tg,jn65.0,54898,111302,0,80141,86739,0
tg,jn65.0,54898,111302,0,86755,87278,0
tg,jn65.0,54898,111302,0,87292,93346,0
tg,jn65.0,54898,111302,0,93360,94701,0
tg,jn65.0,54898,111302,0,94715,103545,0
tg,jn65.0,54898,111302,0,103560,107136,0
tg,jn65.0,54898,111302,0,107150,111302,0
tg,jn65.0,111319,136303,0,111333,114528,0
tg,jn65.0,111319,136303,0,114542,123253,0
tg,jn65.0,111319,136303,0,123267,124837,0
tg,jn65.0,111319,136303,0,124851,126546,0
tg,jn65.0,111319,136303,0,126561,134408,0
tg,jn65.0,111319,136303,0,134422,136303,0
