corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,p5c7.0,10068,42154,0,10082,11949,0
tg,p5c7.0,10068,42154,0,11963,15392,0
tg,p5c7.0,10068,42154,0,15406,20766,0
tg,p5c7.0,10068,42154,0,20781,28062,0
tg,p5c7.0,10068,42154,0,28076,32091,0
tg,p5c7.0,10068,42154,0,32105,36377,0
tg,p5c7.0,10068,42154,0,36392,40938,0
tg,p5c7.0,10068,42154,0,40953,42154,0
tg,p5c7.0,42170,79492,0,42184,48951,0
tg,p5c7.0,42170,79492,0,48966,51958,0
tg,p5c7.0,42170,79492,0,51972,54290,0
tg,p5c7.0,42170,79492,0,54304,56320,0
tg,p5c7.0,42170,79492,0,56334,66178,0
tg,p5c7.0,42170,79492,0,66192,79492,0
tg,p5c7.0,79508,112562,0,79522,80740,0
tg,p5c7.0,79508,112562,0,80754,81363,0
tg,p5c7.0,79508,112562,0,81377,83440,0
tg,p5c7.0,79508,112562,0,83455,87016,0
tg,p5c7.0,79508,112562,0,87030,88930,0
tg,p5c7.0,79508,112562,0,88944,97140,0
tg,p5c7.0,79508,112562,0,97154,101275,0
tg,p5c7.0,79508,112562,0,101289,102889,0
tg,p5c7.0,79508,112562,0,102904,103701,0
tg,p5c7.0,79508,112562,0,103717,110366,0
tg,p5c7.0,79508,112562,0,110380,112562,0
tg,p5c7.0,112578,139855,0,112592,113613,0
tg,p5c7.0,112578,139855,0,113627,120979,0
tg,p5c7.0,112578,139855,0,120994,127383,0
tg,p5c7.0,112578,139855,0,127397,139855,0
tg,p5c7.0,139872,164577,0,139886,141463,0
tg,p5c7.0,139872,164577,0,141478,144355,0
tg,p5c7.0,139872,164577,0,144369,146549,0
tg,p5c7.0,139872,164577,0,146563,149573,0
tg,p5c7.0,139872,164577,0,149587,158368,0
tg,p5c7.0,139872,164577,0,158382,164577,0
