corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,kmdw.0,1055,33765,0,1069,5874,0
tg,kmdw.0,1055,33765,0,5889,9112,0
tg,kmdw.0,1055,33765,0,9126,11261,0
tg,kmdw.0,1055,33765,0,11275,16157,0
tg,kmdw.0,1055,33765,0,16171,25786,0
tg,kmdw.0,1055,33765,0,25800,30494,0
tg,kmdw.0,1055,33765,0,30508,33765,0
tg,kmdw.0,33782,62158,0,33796,34173,0
tg,kmdw.0,33782,62158,0,34187,38400,0
tg,kmdw.0,33782,62158,0,38414,41556,0
tg,kmdw.0,33782,62158,0,41570,43940,0
tg,kmdw.0,33782,62158,0,43955,46781,0
tg,kmdw.0,33782,62158,0,46796,48930,0
tg,kmdw.0,33782,62158,0,48946,49978,0
tg,kmdw.0,33782,62158,0,49993,52813,0
tg,kmdw.0,33782,62158,0,52827,53193,0
tg,kmdw.0,33782,62158,0,53207,54214,0
tg,kmdw.0,33782,62158,0,54228,62158,0
tg,kmdw.0,62175,79658,0,62189,63490,0
tg,kmdw.0,62175,79658,0,63504,74601,0
tg,kmdw.0,62175,79658,0,74615,76008,0
tg,kmdw.0,62175,79658,0,76022,76554,0
tg,kmdw.0,62175,79658,0,76569,78518,0
tg,kmdw.0,62175,79658,0,78532,79658,0
tg,kmdw.0,79675,100082,0,79689,80631,0
tg,kmdw.0,79675,100082,0,80645,82973,0
tg,kmdw.0,79675,100082,0,82987,85541,0
tg,kmdw.0,79675,100082,0,85555,88884,0
tg,kmdw.0,79675,100082,0,88900,95464,0
tg,kmdw.0,79675,100082,0,95478,98341,0
tg,kmdw.0,79675,100082,0,98357,100082,0
tg,kmdw.0,100099,127789,0,100113,101385,0
tg,kmdw.0,100099,127789,0,101400,106000,0
tg,kmdw.0,100099,127789,0,106014,107154,0
tg,kmdw.0,100099,127789,0,107169,110297,0
tg,kmdw.0,100099,127789,0,110311,125637,0
tg,kmdw.0,100099,127789,0,125652,127789,0
