corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,wf5v.0,887,38025,0,901,1837,0
tg,wf5v.0,887,38025,0,1852,2286,0
tg,wf5v.0,887,38025,0,2300,2778,0
tg,wf5v.0,887,38025,0,2792,3319,0
tg,wf5v.0,887,38025,0,3333,5942,0
tg,wf5v.0,887,38025,0,5956,7258,0
tg,wf5v.0,887,38025,0,7274,7474,0
tg,wf5v.0,887,38025,0,7488,8514,0
tg,wf5v.0,887,38025,0,8528,8763,0
tg,wf5v.0,887,38025,0,8777,10108,0
tg,wf5v.0,887,38025,0,10124,10438,0
tg,wf5v.0,887,38025,0,10452,14789,0
tg,wf5v.0,887,38025,0,14805,18830,0
tg,wf5v.0,887,38025,0,18845,20521,0
tg,wf5v.0,887,38025,0,20537,22496,0
tg,wf5v.0,887,38025,0,22512,24800,0
tg,wf5v.0,887,38025,0,24814,25140,0
tg,wf5v.0,887,38025,0,25154,31319,0
tg,wf5v.0,887,38025,0,31331,32887,0
tg,wf5v.0,887,38025,0,32901,34936,0
tg,wf5v.0,887,38025,0,34952,35787,0
tg,wf5v.0,887,38025,0,35803,37310,0
tg,wf5v.0,887,38025,0,37324,38025,0
tg,wf5v.0,38041,68741,0,38055,39690,0
tg,wf5v.0,38041,68741,0,39705,39955,0
tg,wf5v.0,38041,68741,0,39969,41541,0
tg,wf5v.0,38041,68741,0,41555,42465,0
tg,wf5v.0,38041,68741,0,42480,44028,0
tg,wf5v.0,38041,68741,0,44044,48237,0
tg,wf5v.0,38041,68741,0,48249,48406,0
tg,wf5v.0,38041,68741,0,48420,48931,0
tg,wf5v.0,38041,68741,0,48945,50372,0
tg,wf5v.0,38041,68741,0,50387,51027,0
tg,wf5v.0,38041,68741,0,51043,52578,0
tg,wf5v.0,38041,68741,0,52592,54394,0
tg,wf5v.0,38041,68741,0,54408,55192,0
tg,wf5v.0,38041,68741,0,55207,58095,0
tg,wf5v.0,38041,68741,0,58107,58431,0
tg,wf5v.0,38041,68741,0,58445,58755,0
tg,wf5v.0,38041,68741,0,58769,59185,0
tg,wf5v.0,38041,68741,0,59199,60060,0
tg,wf5v.0,38041,68741,0,60076,60360,0
tg,wf5v.0,38041,68741,0,60374,60553,0
tg,wf5v.0,38041,68741,0,60568,61426,0
tg,wf5v.0,38041,68741,0,61440,61589,0
tg,wf5v.0,38041,68741,0,61605,62156,0
tg,wf5v.0,38041,68741,0,62171,62697,0
tg,wf5v.0,38041,68741,0,62711,64245,0
tg,wf5v.0,38041,68741,0,64259,64792,0
tg,wf5v.0,38041,68741,0,64807,66520,0
tg,wf5v.0,38041,68741,0,66536,68741,0
tg,wf5v.0,68757,113634,0,68771,70157,0
tg,wf5v.0,68757,113634,0,70172,71849,0
tg,wf5v.0,68757,113634,0,71863,72587,0
tg,wf5v.0,68757,113634,0,72602,73438,0
tg,wf5v.0,68757,113634,0,73454,73788,0
tg,wf5v.0,68757,113634,0,73802,75085,0
tg,wf5v.0,68757,113634,0,75101,75471,0
tg,wf5v.0,68757,113634,0,75486,79221,0
tg,wf5v.0,68757,113634,0,79235,80997,0
tg,wf5v.0,68757,113634,0,81013,83532,0
tg,wf5v.0,68757,113634,0,83544,86314,0
tg,wf5v.0,68757,113634,0,86330,86757,0
tg,wf5v.0,68757,113634,0,86772,87456,0
tg,wf5v.0,68757,113634,0,87470,87637,0
tg,wf5v.0,68757,113634,0,87652,89207,0
tg,wf5v.0,68757,113634,0,89222,93882,0
tg,wf5v.0,68757,113634,0,93896,95636,0
tg,wf5v.0,68757,113634,0,95650,96436,0
tg,wf5v.0,68757,113634,0,96452,98722,0
tg,wf5v.0,68757,113634,0,98737,100857,0
tg,wf5v.0,68757,113634,0,100871,102796,0
tg,wf5v.0,68757,113634,0,102810,105090,0
tg,wf5v.0,68757,113634,0,105102,105326,0
tg,wf5v.0,68757,113634,0,105341,109511,0
tg,wf5v.0,68757,113634,0,109527,109895,0
tg,wf5v.0,68757,113634,0,109909,110166,0
tg,wf5v.0,68757,113634,0,110181,110617,0
tg,wf5v.0,68757,113634,0,110632,111078,0
tg,wf5v.0,68757,113634,0,111092,111469,0
tg,wf5v.0,68757,113634,0,111485,112072,0
tg,wf5v.0,68757,113634,0,112087,113634,0
