corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,t96r.0,1112,57743,0,1126,5017,0
tg,t96r.0,1112,57743,0,5031,12387,0
tg,t96r.0,1112,57743,0,12401,14410,0
tg,t96r.0,1112,57743,0,14424,19253,0
tg,t96r.0,1112,57743,0,19268,21394,0
tg,t96r.0,1112,57743,0,21408,26225,0
tg,t96r.0,1112,57743,0,26239,37022,0
tg,t96r.0,1112,57743,0,37036,38363,0
tg,t96r.0,1112,57743,0,38377,44063,0
tg,t96r.0,1112,57743,0,44078,46911,0
tg,t96r.0,1112,57743,0,46925,50624,0
tg,t96r.0,1112,57743,0,50638,57743,0
tg,t96r.0,57759,101993,0,57773,59456,0
tg,t96r.0,57759,101993,0,59470,62758,0
tg,t96r.0,57759,101993,0,62772,68159,0
tg,t96r.0,57759,101993,0,68173,73933,0
tg,t96r.0,57759,101993,0,73947,74682,0
tg,t96r.0,57759,101993,0,74696,78125,0
tg,t96r.0,57759,101993,0,78139,80152,0
tg,t96r.0,57759,101993,0,80166,83228,0
tg,t96r.0,57759,101993,0,83242,91288,0
tg,t96r.0,57759,101993,0,91303,101993,0
