corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,r2m9.0,556,43828,0,570,4879,0
tg,r2m9.0,556,43828,0,4893,6546,0
tg,r2m9.0,556,43828,0,6562,13506,0
tg,r2m9.0,556,43828,0,13520,14623,0
tg,r2m9.0,556,43828,0,14635,16718,0
tg,r2m9.0,556,43828,0,16733,25220,0
tg,r2m9.0,556,43828,0,25234,28349,0
tg,r2m9.0,556,43828,0,28363,30421,0
tg,r2m9.0,556,43828,0,30437,35075,0
tg,r2m9.0,556,43828,0,35089,36448,0
tg,r2m9.0,556,43828,0,36464,38443,0
tg,r2m9.0,556,43828,0,38458,39965,0
tg,r2m9.0,556,43828,0,39979,43828,0
tg,r2m9.0,43843,89797,0,43857,44985,0
tg,r2m9.0,43843,89797,0,44999,48403,0
tg,r2m9.0,43843,89797,0,48417,53420,0
tg,r2m9.0,43843,89797,0,53436,54174,0
tg,r2m9.0,43843,89797,0,54188,56069,0
tg,r2m9.0,43843,89797,0,56084,60069,0
tg,r2m9.0,43843,89797,0,60083,61924,0
tg,r2m9.0,43843,89797,0,61939,63139,0
tg,r2m9.0,43843,89797,0,63154,67059,0
tg,r2m9.0,43843,89797,0,67073,67902,0
tg,r2m9.0,43843,89797,0,67916,69450,0
tg,r2m9.0,43843,89797,0,69464,73295,0
tg,r2m9.0,43843,89797,0,73310,73566,0
tg,r2m9.0,43843,89797,0,73580,84098,0
tg,r2m9.0,43843,89797,0,84114,85925,0
tg,r2m9.0,43843,89797,0,85939,88030,0
tg,r2m9.0,43843,89797,0,88044,89797,0
tg,r2m9.0,89813,120373,0,89827,91301,0
tg,r2m9.0,89813,120373,0,91313,93558,0
tg,r2m9.0,89813,120373,0,93572,97337,0
tg,r2m9.0,89813,120373,0,97351,98315,0
tg,r2m9.0,89813,120373,0,98329,99088,0
tg,r2m9.0,89813,120373,0,99102,102400,0
tg,r2m9.0,89813,120373,0,102415,103108,0
tg,r2m9.0,89813,120373,0,103122,104458,0
tg,r2m9.0,89813,120373,0,104473,108552,0
tg,r2m9.0,89813,120373,0,108566,111918,0
tg,r2m9.0,89813,120373,0,111932,112618,0
tg,r2m9.0,89813,120373,0,112633,112903,0
tg,r2m9.0,89813,120373,0,112917,113936,0
tg,r2m9.0,89813,120373,0,113950,116622,0
tg,r2m9.0,89813,120373,0,116637,120373,0
