corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,r2rb.0,581,45663,0,595,8810,0
tg,r2rb.0,581,45663,0,8824,9419,0
tg,r2rb.0,581,45663,0,9433,16800,0
tg,r2rb.0,581,45663,0,16814,19234,0
tg,r2rb.0,581,45663,0,19248,32130,0
tg,r2rb.0,581,45663,0,32144,33983,0
tg,r2rb.0,581,45663,0,33998,35669,0
tg,r2rb.0,581,45663,0,35683,45663,0
tg,r2rb.0,45679,96528,0,45693,57120,0
tg,r2rb.0,45679,96528,0,57134,60616,0
tg,r2rb.0,45679,96528,0,60630,67880,0
tg,r2rb.0,45679,96528,0,67894,72019,0
tg,r2rb.0,45679,96528,0,72033,79759,0
tg,r2rb.0,45679,96528,0,79773,84393,0
tg,r2rb.0,45679,96528,0,84407,85753,0
tg,r2rb.0,45679,96528,0,85767,88786,0
tg,r2rb.0,45679,96528,0,88800,93425,0
tg,r2rb.0,45679,96528,0,93439,96528,0
tg,r2rb.0,96544,162428,0,96558,101493,0
tg,r2rb.0,96544,162428,0,101507,112830,0
tg,r2rb.0,96544,162428,0,112845,122500,0
tg,r2rb.0,96544,162428,0,122514,124374,0
tg,r2rb.0,96544,162428,0,124389,130512,0
tg,r2rb.0,96544,162428,0,130526,142105,0
tg,r2rb.0,96544,162428,0,142119,143733,0
tg,r2rb.0,96544,162428,0,143747,146521,0
tg,r2rb.0,96544,162428,0,146535,149582,0
tg,r2rb.0,96544,162428,0,149596,151263,0
tg,r2rb.0,96544,162428,0,151277,153566,0
tg,r2rb.0,96544,162428,0,153580,161268,0
tg,r2rb.0,96544,162428,0,161282,162428,0
