corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,p7dk.0,6772,54954,0,6772,54954,0
tg,p7dk.0,54968,78353,0,54968,78353,0
tg,p7dk.0,78367,104671,0,78367,104671,0
tg,p7dk.0,104685,132717,0,104685,132717,0
tg,p7dk.0,132731,157851,0,132731,157851,0
