corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,r1zm.0,3129,15854,0,3143,5618,0
tg,r1zm.0,3129,15854,0,5632,6049,0
tg,r1zm.0,3129,15854,0,6063,9829,0
tg,r1zm.0,3129,15854,0,9843,10518,0
tg,r1zm.0,3129,15854,0,10530,11493,0
tg,r1zm.0,3129,15854,0,11507,12754,0
tg,r1zm.0,3129,15854,0,12768,15149,0
tg,r1zm.0,3129,15854,0,15163,15854,0
tg,r1zm.0,15867,31751,0,15881,19739,0
tg,r1zm.0,15867,31751,0,19753,21244,0
tg,r1zm.0,15867,31751,0,21258,22537,0
tg,r1zm.0,15867,31751,0,22551,22955,0
tg,r1zm.0,15867,31751,0,22969,26505,0
tg,r1zm.0,15867,31751,0,26519,26820,0
tg,r1zm.0,15867,31751,0,26834,27729,0
tg,r1zm.0,15867,31751,0,27741,31751,0
tg,r1zm.0,31766,43376,0,31780,32209,0
tg,r1zm.0,31766,43376,0,32223,34554,0
tg,r1zm.0,31766,43376,0,34568,37196,0
tg,r1zm.0,31766,43376,0,37210,43376,0
