corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,pvpz.0,79,27494,0,93,4912,0
tg,pvpz.0,79,27494,0,4925,10117,0
tg,pvpz.0,79,27494,0,10131,13258,0
tg,pvpz.0,79,27494,0,13273,16470,0
tg,pvpz.0,79,27494,0,16485,21707,0
tg,pvpz.0,79,27494,0,21721,23718,0
tg,pvpz.0,79,27494,0,23732,27494,0
tg,pvpz.0,27510,40189,0,27524,32246,0
tg,pvpz.0,27510,40189,0,32261,36317,0
tg,pvpz.0,27510,40189,0,36332,40189,0
tg,pvpz.0,40204,63109,0,40218,44207,0
tg,pvpz.0,40204,63109,0,44222,47962,0
tg,pvpz.0,40204,63109,0,47977,51246,0
tg,pvpz.0,40204,63109,0,51261,57727,0
tg,pvpz.0,40204,63109,0,57741,60641,0
tg,pvpz.0,40204,63109,0,60656,63109,0
tg,pvpz.0,63125,83252,0,63139,67936,0
tg,pvpz.0,63125,83252,0,67951,73199,0
tg,pvpz.0,63125,83252,0,73213,74640,0
tg,pvpz.0,63125,83252,0,74655,76414,0
tg,pvpz.0,63125,83252,0,76429,78782,0
tg,pvpz.0,63125,83252,0,78796,80519,0
tg,pvpz.0,63125,83252,0,80533,83252,0
tg,pvpz.0,83268,95792,0,83282,88810,0
tg,pvpz.0,83268,95792,0,88825,90764,0
tg,pvpz.0,83268,95792,0,90778,92479,0
tg,pvpz.0,83268,95792,0,92494,95792,0
