corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,wcj0.0,694,36259,0,708,8433,0
tg,wcj0.0,694,36259,0,8447,11870,0
tg,wcj0.0,694,36259,0,11884,12816,0
tg,wcj0.0,694,36259,0,12831,14485,0
tg,wcj0.0,694,36259,0,14501,15061,0
tg,wcj0.0,694,36259,0,15076,36259,0
tg,wcj0.0,36276,87394,0,36290,38218,0
tg,wcj0.0,36276,87394,0,38232,45635,0
tg,wcj0.0,36276,87394,0,45650,47438,0
tg,wcj0.0,36276,87394,0,47452,61593,0
tg,wcj0.0,36276,87394,0,61607,65439,0
tg,wcj0.0,36276,87394,0,65454,77928,0
tg,wcj0.0,36276,87394,0,77944,78455,0
tg,wcj0.0,36276,87394,0,78470,87394,0
tg,wcj0.0,87411,128260,0,87425,88428,0
tg,wcj0.0,87411,128260,0,88443,90122,0
tg,wcj0.0,87411,128260,0,90137,98456,0
tg,wcj0.0,87411,128260,0,98471,98860,0
tg,wcj0.0,87411,128260,0,98874,109369,0
tg,wcj0.0,87411,128260,0,109385,114738,0
tg,wcj0.0,87411,128260,0,114753,115050,0
tg,wcj0.0,87411,128260,0,115065,115682,0
tg,wcj0.0,87411,128260,0,115697,116111,0
tg,wcj0.0,87411,128260,0,116126,124892,0
tg,wcj0.0,87411,128260,0,124908,128260,0
