corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,wd6t.0,477,1551,0,,,
tg,wd6t.0,1563,41857,0,1577,11495,0
tg,wd6t.0,1563,41857,0,11510,26999,0
tg,wd6t.0,1563,41857,0,27014,41857,0
tg,wd6t.0,41873,70934,0,41887,47338,0
tg,wd6t.0,41873,70934,0,47353,62288,0
tg,wd6t.0,41873,70934,0,62303,65910,0
tg,wd6t.0,41873,70934,0,65925,70934,0
tg,wd6t.0,70950,99609,0,70964,85235,0
tg,wd6t.0,70950,99609,0,85250,92525,0
tg,wd6t.0,70950,99609,0,92540,99609,0
tg,wd6t.0,99625,133069,0,99639,110847,0
tg,wd6t.0,99625,133069,0,110862,114158,0
tg,wd6t.0,99625,133069,0,114173,118654,0
tg,wd6t.0,99625,133069,0,118669,129199,0
tg,wd6t.0,99625,133069,0,129213,133069,0
