corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,strp.0,1285,42475,0,1299,4192,0
tg,strp.0,1285,42475,0,4208,7959,0
tg,strp.0,1285,42475,0,7974,12236,0
tg,strp.0,1285,42475,0,12251,13006,0
tg,strp.0,1285,42475,0,13021,16087,0
tg,strp.0,1285,42475,0,16101,17590,0
tg,strp.0,1285,42475,0,17605,18049,0
tg,strp.0,1285,42475,0,18064,18743,0
tg,strp.0,1285,42475,0,18757,21794,0
tg,strp.0,1285,42475,0,21808,23098,0
tg,strp.0,1285,42475,0,23113,25215,0
tg,strp.0,1285,42475,0,25230,29232,0
tg,strp.0,1285,42475,0,29247,32141,0
tg,strp.0,1285,42475,0,32155,32657,0
tg,strp.0,1285,42475,0,32672,34031,0
tg,strp.0,1285,42475,0,34045,34436,0
tg,strp.0,1285,42475,0,34451,37167,0
tg,strp.0,1285,42475,0,37182,38852,0
tg,strp.0,1285,42475,0,38867,42475,0
tg,strp.0,42491,93794,0,42505,43929,0
tg,strp.0,42491,93794,0,43944,44238,0
tg,strp.0,42491,93794,0,44252,47620,0
tg,strp.0,42491,93794,0,47634,48802,0
tg,strp.0,42491,93794,0,48816,50991,0
tg,strp.0,42491,93794,0,51006,51367,0
tg,strp.0,42491,93794,0,51381,53526,0
tg,strp.0,42491,93794,0,53540,57700,0
tg,strp.0,42491,93794,0,57714,58597,0
tg,strp.0,42491,93794,0,58611,59361,0
tg,strp.0,42491,93794,0,59375,60245,0
tg,strp.0,42491,93794,0,60259,61646,0
tg,strp.0,42491,93794,0,61661,62347,0
tg,strp.0,42491,93794,0,62362,64373,0
tg,strp.0,42491,93794,0,64387,65881,0
tg,strp.0,42491,93794,0,65896,66373,0
tg,strp.0,42491,93794,0,66387,67029,0
tg,strp.0,42491,93794,0,67044,68796,0
tg,strp.0,42491,93794,0,68810,71165,0
tg,strp.0,42491,93794,0,71180,71911,0
tg,strp.0,42491,93794,0,71926,76898,0
tg,strp.0,42491,93794,0,76913,77872,0
tg,strp.0,42491,93794,0,77886,78255,0
tg,strp.0,42491,93794,0,78270,80604,0
tg,strp.0,42491,93794,0,80619,81222,0
tg,strp.0,42491,93794,0,81237,81909,0
tg,strp.0,42491,93794,0,81924,83446,0
tg,strp.0,42491,93794,0,83461,84593,0
tg,strp.0,42491,93794,0,84608,85896,0
tg,strp.0,42491,93794,0,85910,86649,0
tg,strp.0,42491,93794,0,86664,87515,0
tg,strp.0,42491,93794,0,87530,89650,0
tg,strp.0,42491,93794,0,89664,91349,0
tg,strp.0,42491,93794,0,91363,92403,0
tg,strp.0,42491,93794,0,92417,93794,0
tg,strp.0,93811,132004,0,93825,97235,0
tg,strp.0,93811,132004,0,97250,97876,0
tg,strp.0,93811,132004,0,97891,98624,0
tg,strp.0,93811,132004,0,98638,102690,0
tg,strp.0,93811,132004,0,102704,103485,0
tg,strp.0,93811,132004,0,103500,104276,0
tg,strp.0,93811,132004,0,104291,104826,0
tg,strp.0,93811,132004,0,104841,105321,0
tg,strp.0,93811,132004,0,105336,105669,0
tg,strp.0,93811,132004,0,105683,111914,0
tg,strp.0,93811,132004,0,111929,112442,0
tg,strp.0,93811,132004,0,112457,112776,0
tg,strp.0,93811,132004,0,112791,113459,0
tg,strp.0,93811,132004,0,113474,114481,0
tg,strp.0,93811,132004,0,114496,116449,0
tg,strp.0,93811,132004,0,116464,117480,0
tg,strp.0,93811,132004,0,117495,118124,0
tg,strp.0,93811,132004,0,118139,118905,0
tg,strp.0,93811,132004,0,118920,119573,0
tg,strp.0,93811,132004,0,119588,119987,0
tg,strp.0,93811,132004,0,120002,120673,0
tg,strp.0,93811,132004,0,120688,121200,0
tg,strp.0,93811,132004,0,121215,121639,0
tg,strp.0,93811,132004,0,121654,122093,0
tg,strp.0,93811,132004,0,122107,125218,0
tg,strp.0,93811,132004,0,125233,126194,0
tg,strp.0,93811,132004,0,126209,127210,0
tg,strp.0,93811,132004,0,127225,127413,0
tg,strp.0,93811,132004,0,127427,128611,0
tg,strp.0,93811,132004,0,128625,128926,0
tg,strp.0,93811,132004,0,128940,130895,0
tg,strp.0,93811,132004,0,130909,132004,0
