corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,t9ph.0,5429,17350,0,5443,12884,0
tg,t9ph.0,5429,17350,0,12899,17350,0
tg,t9ph.0,17363,28763,0,17377,19572,0
tg,t9ph.0,17363,28763,0,19587,24270,0
tg,t9ph.0,17363,28763,0,24284,26052,0
tg,t9ph.0,17363,28763,0,26066,28763,0
tg,t9ph.0,28776,41614,0,28790,29933,0
tg,t9ph.0,28776,41614,0,29947,34571,0
tg,t9ph.0,28776,41614,0,34586,38189,0
tg,t9ph.0,28776,41614,0,38204,41614,0
tg,t9ph.0,41627,57472,0,41641,46661,0
tg,t9ph.0,41627,57472,0,46676,48244,0
tg,t9ph.0,41627,57472,0,48258,50214,0
tg,t9ph.0,41627,57472,0,50229,57472,0
tg,t9ph.0,57485,83434,0,57499,61167,0
tg,t9ph.0,57485,83434,0,61182,65949,0
tg,t9ph.0,57485,83434,0,65964,67534,0
tg,t9ph.0,57485,83434,0,67549,73993,0
tg,t9ph.0,57485,83434,0,74008,76548,0
tg,t9ph.0,57485,83434,0,76563,78982,0
tg,t9ph.0,57485,83434,0,78997,83434,0
