corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,x400.0,2635,21804,0,2649,3425,0
tg,x400.0,2635,21804,0,3439,5570,0
tg,x400.0,2635,21804,0,5585,7360,0
tg,x400.0,2635,21804,0,7374,9381,0
tg,x400.0,2635,21804,0,9396,11437,0
tg,x400.0,2635,21804,0,11451,16051,0
tg,x400.0,2635,21804,0,16065,19117,0
tg,x400.0,2635,21804,0,19131,21804,0
tg,x400.0,21820,42939,0,21834,24716,0
tg,x400.0,21820,42939,0,24730,26468,0
tg,x400.0,21820,42939,0,26482,28531,0
tg,x400.0,21820,42939,0,28545,31513,0
tg,x400.0,21820,42939,0,31527,33633,0
tg,x400.0,21820,42939,0,33647,35848,0
tg,x400.0,21820,42939,0,35862,38399,0
tg,x400.0,21820,42939,0,38413,41980,0
tg,x400.0,21820,42939,0,41994,42939,0
tg,x400.0,42955,60526,0,42969,46341,0
tg,x400.0,42955,60526,0,46356,49896,0
tg,x400.0,42955,60526,0,49911,51739,0
tg,x400.0,42955,60526,0,51754,52893,0
tg,x400.0,42955,60526,0,52908,57637,0
tg,x400.0,42955,60526,0,57652,60526,0
tg,x400.0,60542,79290,0,60556,64713,0
tg,x400.0,60542,79290,0,64726,67181,0
tg,x400.0,60542,79290,0,67195,69012,0
tg,x400.0,60542,79290,0,69027,69955,0
tg,x400.0,60542,79290,0,69970,75318,0
tg,x400.0,60542,79290,0,75332,77996,0
tg,x400.0,60542,79290,0,78011,79290,0
tg,x400.0,79306,95209,0,79320,80560,0
tg,x400.0,79306,95209,0,80574,82383,0
tg,x400.0,79306,95209,0,82398,86674,0
tg,x400.0,79306,95209,0,86688,89466,0
tg,x400.0,79306,95209,0,89480,93476,0
tg,x400.0,79306,95209,0,93492,94076,0
tg,x400.0,79306,95209,0,94090,95209,0
