corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,r1hd.0,5025,146934,0,5025,13352,0
tg,r1hd.0,5025,146934,0,13366,29314,0
tg,r1hd.0,5025,146934,0,29328,41319,0
tg,r1hd.0,5025,146934,0,41334,47825,0
tg,r1hd.0,5025,146934,0,47840,50027,0
tg,r1hd.0,5025,146934,0,50041,64831,0
tg,r1hd.0,5025,146934,0,64845,74743,0
tg,r1hd.0,5025,146934,0,74758,82106,0
tg,r1hd.0,5025,146934,0,82120,86004,0
tg,r1hd.0,5025,146934,0,86018,89429,0
tg,r1hd.0,5025,146934,0,89444,124956,0
tg,r1hd.0,5025,146934,0,124970,133767,0
tg,r1hd.0,5025,146934,0,133781,139782,0
