corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,v183.0,240,20878,0,254,1279,0
tg,v183.0,240,20878,0,1294,4249,0
tg,v183.0,240,20878,0,4265,4996,0
tg,v183.0,240,20878,0,5011,11012,0
tg,v183.0,240,20878,0,11027,11981,0
tg,v183.0,240,20878,0,11996,13306,0
tg,v183.0,240,20878,0,13321,14732,0
tg,v183.0,240,20878,0,14747,20878,0
tg,v183.0,20895,35909,0,20909,21316,0
tg,v183.0,20895,35909,0,21331,23475,0
tg,v183.0,20895,35909,0,23491,24087,0
tg,v183.0,20895,35909,0,24101,28726,0
tg,v183.0,20895,35909,0,28742,29599,0
tg,v183.0,20895,35909,0,29615,35909,0
