corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,wp6p.0,900,15291,0,,,
tg,wp6p.0,15304,31194,0,15318,25359,0
tg,wp6p.0,15304,31194,0,25373,31194,0
tg,wp6p.0,31210,54635,0,31224,39186,0
tg,wp6p.0,31210,54635,0,39200,46636,0
tg,wp6p.0,31210,54635,0,46650,50474,0
tg,wp6p.0,31210,54635,0,50488,54635,0
tg,wp6p.0,54650,78963,0,54664,61347,0
tg,wp6p.0,54650,78963,0,61361,67425,0
tg,wp6p.0,54650,78963,0,67439,73251,0
tg,wp6p.0,54650,78963,0,73265,78963,0
tg,wp6p.0,78979,99280,0,78993,90150,0
tg,wp6p.0,78979,99280,0,90164,99280,0
