corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,ssrf.0,836,20779,0,850,2857,0
tg,ssrf.0,836,20779,0,2871,10162,0
tg,ssrf.0,836,20779,0,10177,10449,0
tg,ssrf.0,836,20779,0,10463,11437,0
tg,ssrf.0,836,20779,0,11451,12528,0
tg,ssrf.0,836,20779,0,12542,15567,0
tg,ssrf.0,836,20779,0,15581,16916,0
tg,ssrf.0,836,20779,0,16930,19083,0
tg,ssrf.0,836,20779,0,19097,20779,0
tg,ssrf.0,20795,43535,0,20809,29554,0
tg,ssrf.0,20795,43535,0,29568,29869,0
tg,ssrf.0,20795,43535,0,29883,31624,0
tg,ssrf.0,20795,43535,0,31639,36593,0
tg,ssrf.0,20795,43535,0,36607,43535,0
tg,ssrf.0,43551,68821,0,43565,49444,0
tg,ssrf.0,43551,68821,0,49458,55105,0
tg,ssrf.0,43551,68821,0,55120,68821,0
tg,ssrf.0,68837,106414,0,68851,70520,0
tg,ssrf.0,68837,106414,0,70534,70789,0
tg,ssrf.0,68837,106414,0,70804,76862,0
tg,ssrf.0,68837,106414,0,76876,85660,0
tg,ssrf.0,68837,106414,0,85674,86618,0
tg,ssrf.0,68837,106414,0,86632,90660,0
tg,ssrf.0,68837,106414,0,90674,95093,0
tg,ssrf.0,68837,106414,0,95107,97843,0
tg,ssrf.0,68837,106414,0,97857,101078,0
tg,ssrf.0,68837,106414,0,101092,103347,0
tg,ssrf.0,68837,106414,0,103361,106414,0
