corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,rfbx.0,616,29136,0,630,4928,0
tg,rfbx.0,616,29136,0,4942,9338,0
tg,rfbx.0,616,29136,0,9353,15290,0
tg,rfbx.0,616,29136,0,15304,20391,0
tg,rfbx.0,616,29136,0,20406,23482,0
tg,rfbx.0,616,29136,0,23496,28197,0
tg,rfbx.0,616,29136,0,28212,29136,0
tg,rfbx.0,60831,100489,0,60845,61751,0
tg,rfbx.0,60831,100489,0,61765,62154,0
tg,rfbx.0,60831,100489,0,62168,63949,0
tg,rfbx.0,60831,100489,0,63963,68445,0
tg,rfbx.0,60831,100489,0,68460,78200,0
tg,rfbx.0,60831,100489,0,78214,80464,0
tg,rfbx.0,60831,100489,0,80478,83512,0
tg,rfbx.0,60831,100489,0,83526,84416,0
tg,rfbx.0,60831,100489,0,84430,86163,0
tg,rfbx.0,60831,100489,0,86177,86468,0
tg,rfbx.0,60831,100489,0,86482,87372,0
tg,rfbx.0,60831,100489,0,87386,88412,0
tg,rfbx.0,60831,100489,0,88427,94275,0
tg,rfbx.0,60831,100489,0,94290,94762,0
tg,rfbx.0,60831,100489,0,94777,98212,0
tg,rfbx.0,60831,100489,0,98227,100489,0
tg,rfbx.0,113540,129882,0,113554,115880,0
tg,rfbx.0,113540,129882,0,115894,121197,0
tg,rfbx.0,113540,129882,0,121212,121769,0
tg,rfbx.0,113540,129882,0,121784,129882,0
