corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
tg,rjqs.0,192,45351,0,192,1589,0
tg,rjqs.0,192,45351,0,1603,8204,0
tg,rjqs.0,192,45351,0,8219,13293,0
tg,rjqs.0,192,45351,0,13307,18067,0
tg,rjqs.0,192,45351,0,18082,30896,0
tg,rjqs.0,192,45351,0,30910,32624,0
tg,rjqs.0,192,45351,0,32638,38358,0
tg,rjqs.0,192,45351,0,38372,45351,0
